feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Sun|Mars|opposition,0.01292460646230323,0.014761391880695952,0.0014158666229323374,0.8755682774877918,-1.297287038653852,0.22885572139303484,0.1945324423794377,0.9090651220512215,6035,200,déficit
aspect|Moon|Venus|trine,0.09444904722452362,0.08965451532725771,0.0037004371514463407,1.0534778631033235,1.295666349958661,0.25870646766169153,0.19509045929179536,0.9090651220512215,6035,200,exceso
aspect|Moon|Venus|sextile,0.07141673570836786,0.06729991714995856,0.0034202168155829642,1.0611712277332548,1.2036718080715014,0.24875621890547264,0.22871645284023148,0.9090651220512215,6035,200,exceso
aspect|Moon|Mercury|opposition,0.040430820215410106,0.04351532725766364,0.0026938281242983313,0.9291167678921612,-1.1450274107806948,0.26865671641791045,0.2521978028450493,0.9090651220512215,6035,200,déficit
aspect|Venus|Jupiter|square,0.08616404308202154,0.08245318972659481,0.0031158974701021923,1.0450055767124533,1.1909420611664172,0.29850746268656714,0.2336763309079957,0.9090651220512215,6035,200,exceso
aspect|Venus|Mars|opposition,0.012427506213753107,0.013826014913007466,0.0013574463878038591,0.8988494726749754,-1.0302496745502652,0.31840796019900497,0.30289281654011363,0.9090651220512215,6035,200,déficit
aspect|Venus|Mars|conjunction,0.08384424192212096,0.0875907207953604,0.0027937507980302844,0.9572274455647831,-1.3410211375620427,0.1890547263681592,0.1799135898670223,0.9090651220512215,6035,200,déficit
aspect|Mars|Uranus|conjunction,0.03512841756420878,0.03726760563380283,0.0018986828568394436,0.9425992619269925,-1.1266695024333635,0.25870646766169153,0.25988224140422145,0.9090651220512215,6035,200,déficit
aspect|Jupiter|Pluto|sextile,0.05335542667771334,0.051625517812758946,0.0015222634207474235,1.033508794453716,1.136405724119035,0.29850746268656714,0.2557868012604542,0.9090651220512215,6035,200,exceso
aspect|Jupiter|Pluto|conjunction,0.0367854183927092,0.0382112676056338,0.0011103573860022497,0.9626851109039267,-1.2841353882088848,0.2885572139303483,0.19909458774708666,0.9090651220512215,6035,200,déficit
aspect|Jupiter|Saturn|opposition,0.04092792046396023,0.03929991714995855,0.0010766100974573165,1.0414251080425851,1.512156831750527,0.11940298507462686,0.13049396990832052,0.9090651220512215,6035,200,exceso
aspect|Jupiter|Saturn|trine,0.07771333885666942,0.08016404308202146,0.0015891301327431429,0.9694288844333294,-1.542167110708332,0.11940298507462686,0.12303299009314601,0.9090651220512215,6035,200,déficit
aspect|Venus|Saturn|conjunction,0.04987572493786247,0.052207125103562596,0.002299461011366577,0.9553432570539873,-1.013889843826735,0.3582089552238806,0.31063531808785455,0.9090651220512215,6035,200,déficit
aspect|Mars|Saturn|opposition,0.04192212096106048,0.04442584921292462,0.0019228436634530644,0.9436425347805003,-1.3020966287856777,0.208955223880597,0.19288335546570667,0.9090651220512215,6035,200,déficit
aspect|Mars|Saturn|sextile,0.07406793703396852,0.07120132560066282,0.00280622798955928,1.0402606469629971,1.021517654292909,0.3482587064676617,0.30700924918775196,0.9090651220512215,6035,200,exceso
aspect|Mars|Saturn|conjunction,0.04987572493786247,0.04702899751449875,0.002224512002232067,1.0605313226692976,1.2797087273556285,0.208955223880597,0.2006475940979976,0.9090651220512215,6035,200,exceso
aspect|Mars|Jupiter|opposition,0.05650372825186412,0.05355923777961888,0.002294126638997602,1.054976332642391,1.2834908161529446,0.208955223880597,0.19932017504971053,0.9090651220512215,6035,200,exceso
aspect|Mars|Jupiter|trine,0.07705053852526926,0.07439933719966858,0.0025039456966059644,1.0356347438752787,1.0588094339243515,0.3383084577114428,0.2896865763707039,0.9090651220512215,6035,200,exceso
aspect|Mars|Jupiter|sextile,0.07473073736536869,0.07755343827671915,0.0026811834578450754,0.9636031493371221,-1.0527817121545013,0.27860696517412936,0.2924410484414593,0.9090651220512215,6035,200,déficit
aspect|Venus|Pluto|trine,0.09063794531897267,0.08684921292460653,0.003304482191416459,1.043624257109332,1.1465434446000473,0.2885572139303483,0.2515703619795027,0.9090651220512215,6035,200,exceso
aspect|Mercury|Neptune|opposition,0.03777961888980944,0.039924606462303225,0.0020232886785327294,0.9462740459440953,-1.060149051023855,0.2885572139303483,0.28907679552128424,0.9090651220512215,6035,200,déficit
